expected,predicted,edgeid,term,closests_zero,closests_one,n_zeros,n_ones,tree
1,0.9314651956703485,40,GO:0015280,27,2,2,17,PTHR11690-1
1,0.9290274712915336,41,GO:0015280,27,2,2,17,PTHR11690-1
1,0.7945782017698146,211,GO:0015280,19,4,2,17,PTHR11690-1
1,0.7922969981397094,213,GO:0015280,19,4,2,17,PTHR11690-1
1,0.8567207380814587,250,GO:0015280,21,8,2,17,PTHR11690-1
1,0.8289718537237655,256,GO:0015280,24,11,2,17,PTHR11690-1
1,0.8317672228786819,276,GO:0015280,24,10,2,17,PTHR11690-1
1,0.8782656421353862,288,GO:0015280,20,7,2,17,PTHR11690-1
1,0.8724365260813183,293,GO:0015280,20,7,2,17,PTHR11690-1
1,0.8854719733670254,311,GO:0015280,19,7,2,17,PTHR11690-1
0,0.36254438313047005,325,GO:0015280,2,19,2,17,PTHR11690-1
0,0.37289429284804826,326,GO:0015280,2,19,2,17,PTHR11690-1
1,0.8808610124614216,24,GO:0005381,24,2,1,7,PTHR11706-1
1,0.8723051454186042,25,GO:0005381,24,2,1,7,PTHR11706-1
1,0.7118169829790579,38,GO:0005381,18,12,1,7,PTHR11706-1
1,0.6839805326130735,51,GO:0005381,17,12,1,7,PTHR11706-1
1,0.5830464522976542,63,GO:0005381,9,10,1,7,PTHR11706-1
1,0.5333388606210088,75,GO:0005381,5,10,1,7,PTHR11706-1
0,0.8480966547627868,78,GO:0005381,NA,5,1,7,PTHR11706-1
1,0.6289141968513868,99,GO:0005381,9,10,1,7,PTHR11706-1
1,0.7136848162406426,5,GO:0005384,24,16,1,7,PTHR11706-2
1,0.7777006468939472,20,GO:0005384,26,6,1,7,PTHR11706-2
1,0.7820552427992037,25,GO:0005384,24,6,1,7,PTHR11706-2
1,0.6951331277013221,51,GO:0005384,17,18,1,7,PTHR11706-2
0,0.7590985716672005,78,GO:0005384,NA,9,1,7,PTHR11706-2
1,0.6037499350984675,99,GO:0005384,9,11,1,7,PTHR11706-2
1,0.6397574126158818,122,GO:0005384,10,11,1,7,PTHR11706-2
1,0.5312422379875963,224,GO:0005384,15,16,1,7,PTHR11706-2
1,0.3863572916557821,17,GO:0005385,14,NA,1,1,PTHR11706-3
0,0.580944072757321,20,GO:0005385,NA,14,1,1,PTHR11706-3
0,0.6324204228442076,5,GO:0009986,NA,16,1,2,PTHR11706-4
1,0.6133661004645602,20,GO:0009986,18,6,1,2,PTHR11706-4
1,0.5890445636286463,24,GO:0009986,16,6,1,2,PTHR11706-4
0,0.45596208718062564,20,GO:0010039,6,14,2,2,PTHR11706-5
0,0.4396482933221992,25,GO:0010039,6,12,2,2,PTHR11706-5
1,0.4131567471858152,38,GO:0010039,12,20,2,2,PTHR11706-5
1,0.4093126826748581,132,GO:0010039,26,20,2,2,PTHR11706-5
1,0.6859273378032198,17,GO:0015086,20,12,1,6,PTHR11706-6
1,0.7503857222331177,20,GO:0015086,26,6,1,6,PTHR11706-6
1,0.7532991927105565,25,GO:0015086,24,6,1,6,PTHR11706-6
0,0.7228835917615205,78,GO:0015086,NA,9,1,6,PTHR11706-6
1,0.796047297972801,99,GO:0015086,9,2,1,6,PTHR11706-6
1,0.7944477009102839,100,GO:0015086,9,2,1,6,PTHR11706-6
1,0.49633171198460163,224,GO:0015086,15,16,1,6,PTHR11706-6
0,0.674246673266848,12,GO:0008239,22,23,2,6,PTHR11731-1
0,0.6958340945437391,42,GO:0008239,22,23,2,6,PTHR11731-1
1,0.614631866686126,69,GO:0008239,26,18,2,6,PTHR11731-1
1,0.7080871659784425,85,GO:0008239,26,6,2,6,PTHR11731-1
1,0.7059965526225839,90,GO:0008239,24,6,2,6,PTHR11731-1
1,0.7091902907386485,123,GO:0008239,24,5,2,6,PTHR11731-1
1,0.7226931143933432,134,GO:0008239,23,5,2,6,PTHR11731-1
1,0.5911148456719292,152,GO:0008239,28,19,2,6,PTHR11731-1
1,0.5302000318193297,8,GO:0004828,19,22,2,4,PTHR11778-1
0,0.6018397000430541,28,GO:0004828,10,19,2,4,PTHR11778-1
0,0.5703518697511857,33,GO:0004828,10,19,2,4,PTHR11778-1
1,0.5008675791123246,41,GO:0004828,19,22,2,4,PTHR11778-1
1,0.5601766251191204,73,GO:0004828,37,25,2,4,PTHR11778-1
1,0.5371434621110248,109,GO:0004828,28,25,2,4,PTHR11778-1
1,0.4983783146484,8,GO:0005524,19,33,1,2,PTHR11778-2
0,0.6185889063435794,28,GO:0005524,NA,19,1,2,PTHR11778-2
1,0.479991063843231,99,GO:0005524,30,33,1,2,PTHR11778-2
1,0.5418937693250859,8,GO:0006434,19,31,1,3,PTHR11778-3
0,0.662919894039365,28,GO:0006434,NA,19,1,3,PTHR11778-3
1,0.5653565851846007,73,GO:0006434,37,25,1,3,PTHR11778-3
1,0.5390941756172943,109,GO:0006434,28,25,1,3,PTHR11778-3
1,0.3323364040535216,661,GO:0080118,7,7,2,2,PTHR11783-1
0,0.5723156837358199,679,GO:0080118,2,2,2,2,PTHR11783-1
0,0.5543905603445342,683,GO:0080118,2,2,2,2,PTHR11783-1
1,0.127576817163639,685,GO:0080118,2,7,2,2,PTHR11783-1
0,0.7752700529221037,643,GO:0080131,NA,2,1,1,PTHR11783-2
1,0.13955945610018247,644,GO:0080131,2,NA,1,1,PTHR11783-2
1,0.7924072916464159,1,GO:0004619,22,6,2,9,PTHR11931-1
1,0.8951297108421373,5,GO:0004619,20,2,2,9,PTHR11931-1
1,0.8920711152937493,6,GO:0004619,20,2,2,9,PTHR11931-1
1,0.8453635872446373,39,GO:0004619,24,4,2,9,PTHR11931-1
1,0.8384984793650708,41,GO:0004619,24,4,2,9,PTHR11931-1
1,0.8755889485907785,51,GO:0004619,21,3,2,9,PTHR11931-1
1,0.8552547805669651,53,GO:0004619,22,3,2,9,PTHR11931-1
0,0.45005833102355886,82,GO:0004619,2,7,2,9,PTHR11931-1
0,0.46221898228354125,83,GO:0004619,2,7,2,9,PTHR11931-1
1,0.5553992701857332,86,GO:0004619,7,6,2,9,PTHR11931-1
1,0.4758917026949345,90,GO:0004619,7,6,2,9,PTHR11931-1
0,0.296269647767107,76,GO:0019005,2,15,2,6,PTHR11932-1
0,0.2866646233503402,77,GO:0019005,2,15,2,6,PTHR11932-1
1,0.7627674257243572,163,GO:0019005,30,6,2,6,PTHR11932-1
1,0.7559422534386306,167,GO:0019005,28,6,2,6,PTHR11932-1
1,0.6791464521013371,197,GO:0019005,24,15,2,6,PTHR11932-1
1,0.7524806191039329,206,GO:0019005,21,6,2,6,PTHR11932-1
1,0.7097434339533479,215,GO:0019005,17,6,2,6,PTHR11932-1
1,0.5318761869412523,226,GO:0019005,15,10,2,6,PTHR11932-1
1,0.7119820949089117,4,GO:0000293,13,4,2,8,PTHR11972-1
1,0.7110166030705151,12,GO:0000293,13,4,2,8,PTHR11972-1
0,0.7221583193134672,30,GO:0000293,22,13,2,8,PTHR11972-1
1,0.7270685352577493,83,GO:0000293,10,7,2,8,PTHR11972-1
1,0.869527722363741,94,GO:0000293,11,2,2,8,PTHR11972-1
1,0.8669431568440005,95,GO:0000293,11,2,2,8,PTHR11972-1
1,0.8733076711621546,102,GO:0000293,12,2,2,8,PTHR11972-1
1,0.8576860636385188,103,GO:0000293,12,2,2,8,PTHR11972-1
0,0.8676707964903139,117,GO:0000293,22,2,2,8,PTHR11972-1
1,0.3236828512200262,118,GO:0000293,2,10,2,8,PTHR11972-1
1,0.5642423752199351,200,GO:0050832,21,13,1,3,PTHR11972-2
1,0.5312766448973268,212,GO:0050832,20,13,1,3,PTHR11972-2
1,0.4316785297838526,390,GO:0050832,10,20,1,3,PTHR11972-2
0,0.6161985922426203,429,GO:0050832,NA,10,1,3,PTHR11972-2
1,0.5934666882490274,228,GO:0030042,26,19,1,3,PTHR11977-1
1,0.5536618554303779,257,GO:0030042,15,17,1,3,PTHR11977-1
0,0.5769852856869297,311,GO:0030042,NA,8,1,3,PTHR11977-1
1,0.4082655073150111,332,GO:0030042,8,17,1,3,PTHR11977-1
1,0.4244851689884398,144,GO:0045010,25,NA,1,1,PTHR11977-2
0,0.4305255905808714,311,GO:0045010,NA,25,1,1,PTHR11977-2
1,0.5433149781781964,73,GO:0051014,11,13,2,12,PTHR11977-3
1,0.7997779079621088,138,GO:0051014,26,9,2,12,PTHR11977-3
1,0.7882212124434909,144,GO:0051014,25,9,2,12,PTHR11977-3
1,0.8372108341452453,163,GO:0051014,27,7,2,12,PTHR11977-3
1,0.9104423797740931,167,GO:0051014,24,2,2,12,PTHR11977-3
1,0.9180608440515564,168,GO:0051014,24,2,2,12,PTHR11977-3
1,0.747953862284229,228,GO:0051014,26,19,2,12,PTHR11977-3
1,0.7282085394692468,257,GO:0051014,15,16,2,12,PTHR11977-3
0,0.6165927640920967,308,GO:0051014,5,9,2,12,PTHR11977-3
0,0.6238995105981769,311,GO:0051014,5,8,2,12,PTHR11977-3
1,0.6286771436121944,322,GO:0051014,8,8,2,12,PTHR11977-3
1,0.6260483258104529,332,GO:0051014,8,8,2,12,PTHR11977-3
1,0.6223328651843358,341,GO:0051014,8,8,2,12,PTHR11977-3
1,0.6312284987802141,352,GO:0051014,8,8,2,12,PTHR11977-3
1,0.5740123733659754,228,GO:0051016,26,19,1,3,PTHR11977-4
1,0.538896176503788,257,GO:0051016,15,14,1,3,PTHR11977-4
1,0.46651256685527925,304,GO:0051016,11,14,1,3,PTHR11977-4
0,0.559484425465801,311,GO:0051016,NA,11,1,3,PTHR11977-4
0,0.5288487063979459,308,GO:0051592,NA,9,1,1,PTHR11977-5
1,0.3227342396521768,322,GO:0051592,9,NA,1,1,PTHR11977-5
1,0.8209425670139548,103,GO:0006744,28,5,2,10,PTHR12001-1
1,0.8148685934288742,106,GO:0006744,27,5,2,10,PTHR12001-1
1,0.8036571147117996,134,GO:0006744,29,6,2,10,PTHR12001-1
1,0.8035082289305555,139,GO:0006744,27,6,2,10,PTHR12001-1
1,0.7351222688672591,160,GO:0006744,20,13,2,10,PTHR12001-1
1,0.8006617025585864,176,GO:0006744,20,7,2,10,PTHR12001-1
1,0.9090577339286484,186,GO:0006744,17,2,2,10,PTHR12001-1
1,0.9036838218880198,187,GO:0006744,17,2,2,10,PTHR12001-1
1,0.6695640834016987,211,GO:0006744,16,13,2,10,PTHR12001-1
0,0.3861081004054264,235,GO:0006744,2,15,2,10,PTHR12001-1
0,0.3520327414586928,236,GO:0006744,2,15,2,10,PTHR12001-1
1,0.5619812421534708,266,GO:0006744,15,13,2,10,PTHR12001-1
1,0.38801052899017735,139,GO:0031016,19,NA,1,1,PTHR12027-1
0,0.48363770889626817,177,GO:0031016,NA,19,1,1,PTHR12027-1
1,0.9162296918894914,1,GO:0060070,28,6,2,31,PTHR12027-2
1,0.9571387736636457,7,GO:0060070,26,2,2,31,PTHR12027-2
1,0.9567071126574731,8,GO:0060070,26,2,2,31,PTHR12027-2
1,0.9119701291090375,23,GO:0060070,27,6,2,31,PTHR12027-2
1,0.9009210787738406,27,GO:0060070,25,6,2,31,PTHR12027-2
1,0.8180785070153279,50,GO:0060070,19,16,2,31,PTHR12027-2
1,0.9069538513016963,56,GO:0060070,27,6,2,31,PTHR12027-2
1,0.8994622554143404,60,GO:0060070,25,6,2,31,PTHR12027-2
1,0.9047970346137464,78,GO:0060070,26,6,2,31,PTHR12027-2
1,0.9007165155895689,82,GO:0060070,24,6,2,31,PTHR12027-2
1,0.91101367874955,99,GO:0060070,27,6,2,31,PTHR12027-2
1,0.903513837330741,103,GO:0060070,25,6,2,31,PTHR12027-2
1,0.8897677254881461,122,GO:0060070,25,9,2,31,PTHR12027-2
1,0.8777884442287327,131,GO:0060070,22,9,2,31,PTHR12027-2
1,0.8964299969017844,145,GO:0060070,24,6,2,31,PTHR12027-2
1,0.8877914253458888,149,GO:0060070,22,6,2,31,PTHR12027-2
1,0.7528332957403318,167,GO:0060070,17,14,2,31,PTHR12027-2
1,0.8499283820226551,183,GO:0060070,24,21,2,31,PTHR12027-2
0,0.8961385706378542,219,GO:0060070,26,23,2,31,PTHR12027-2
1,0.9041462857662802,275,GO:0060070,26,6,2,31,PTHR12027-2
1,0.8963019236432327,280,GO:0060070,24,6,2,31,PTHR12027-2
1,0.8650319120055182,293,GO:0060070,25,17,2,31,PTHR12027-2
1,0.8707902151120626,320,GO:0060070,24,13,2,31,PTHR12027-2
1,0.8793412581186234,339,GO:0060070,26,13,2,31,PTHR12027-2
1,0.8236976683138234,357,GO:0060070,19,13,2,31,PTHR12027-2
1,0.90005656032516,376,GO:0060070,25,6,2,31,PTHR12027-2
1,0.8865975422809677,380,GO:0060070,23,6,2,31,PTHR12027-2
1,0.7480877255310617,441,GO:0060070,17,14,2,31,PTHR12027-2
1,0.8905963799055024,450,GO:0060070,15,6,2,31,PTHR12027-2
1,0.8583291564112409,454,GO:0060070,13,6,2,31,PTHR12027-2
1,0.8640168429807615,470,GO:0060070,9,5,2,31,PTHR12027-2
1,0.8303859157393854,473,GO:0060070,8,5,2,31,PTHR12027-2
0,0.8833897764907014,482,GO:0060070,26,8,2,31,PTHR12027-2
1,0.6956890707380945,177,GO:0090090,20,8,1,9,PTHR12027-3
1,0.801337364940731,179,GO:0090090,28,6,1,9,PTHR12027-3
1,0.8157805604248102,183,GO:0090090,26,6,1,9,PTHR12027-3
1,0.7781397327586955,192,GO:0090090,22,8,1,9,PTHR12027-3
1,0.5745642883145425,215,GO:0090090,6,20,1,9,PTHR12027-3
0,0.8341950287026665,219,GO:0090090,NA,6,1,9,PTHR12027-3
1,0.7243803727167353,240,GO:0090090,18,20,1,9,PTHR12027-3
1,0.6643147067904986,337,GO:0090090,25,17,1,9,PTHR12027-3
1,0.7886967727167848,376,GO:0090090,31,6,1,9,PTHR12027-3
1,0.7640417315639093,380,GO:0090090,29,6,1,9,PTHR12027-3
1,0.6348488405185245,1,GO:0004843,28,35,2,5,PTHR12419-1
1,0.6308289658558741,110,GO:0004843,27,35,2,5,PTHR12419-1
1,0.6013428040098218,317,GO:0004843,17,36,2,5,PTHR12419-1
0,0.31403410451557284,336,GO:0004843,2,17,2,5,PTHR12419-1
0,0.2860757609277195,337,GO:0004843,2,17,2,5,PTHR12419-1
1,0.6675765186226992,347,GO:0004843,27,22,2,5,PTHR12419-1
1,0.6343151884141408,362,GO:0004843,27,22,2,5,PTHR12419-1
1,0.46470688535408505,10,GO:0016579,29,36,2,2,PTHR12419-2
1,0.48868452349901664,110,GO:0016579,27,36,2,2,PTHR12419-2
0,0.24445721263898515,336,GO:0016579,2,27,2,2,PTHR12419-2
0,0.214022105310825,337,GO:0016579,2,27,2,2,PTHR12419-2
1,0.571182211057613,37,GO:0005886,19,18,2,6,PTHR12542-1
0,0.48598017331173443,71,GO:0005886,4,10,2,6,PTHR12542-1
0,0.5069349112399817,79,GO:0005886,4,10,2,6,PTHR12542-1
1,0.7933705570761074,130,GO:0005886,10,2,2,6,PTHR12542-1
1,0.7817518480458477,131,GO:0005886,10,2,2,6,PTHR12542-1
1,0.6238037055392487,182,GO:0005886,14,9,2,6,PTHR12542-1
1,0.6071388768545131,241,GO:0005886,13,9,2,6,PTHR12542-1
1,0.5601313293831326,289,GO:0005886,13,12,2,6,PTHR12542-1
0,0.3597803701889217,12,GO:0005096,6,22,2,1,PTHR12659-1
0,0.3705205227151161,18,GO:0005096,6,20,2,1,PTHR12659-1
1,0.2951541669456589,84,GO:0005096,20,NA,2,1,PTHR12659-1
1,0.49425193809797235,64,GO:0005829,17,18,2,3,PTHR12663-1
0,0.5336048204055479,95,GO:0005829,10,9,2,3,PTHR12663-1
1,0.21274602650872482,142,GO:0005829,2,11,2,3,PTHR12663-1
0,0.7862413825788204,144,GO:0005829,10,2,2,3,PTHR12663-1
1,0.3893118250429581,158,GO:0005829,9,11,2,3,PTHR12663-1
1,0.270370280916034,95,GO:0001750,5,38,2,2,PTHR13140-1
0,0.3609096609286793,98,GO:0001750,2,5,2,2,PTHR13140-1
0,0.3667843652460058,99,GO:0001750,2,5,2,2,PTHR13140-1
1,0.47012474938487353,182,GO:0001750,37,38,2,2,PTHR13140-1
1,0.2358241761060139,95,GO:0001917,5,NA,2,1,PTHR13140-2
0,0.3389645044633818,98,GO:0001917,2,5,2,1,PTHR13140-2
0,0.32683568830021464,99,GO:0001917,2,5,2,1,PTHR13140-2
0,0.7841891212456246,76,GO:0005524,NA,13,1,10,PTHR13140-3
1,0.7451830774112457,99,GO:0005524,22,19,1,10,PTHR13140-3
1,0.6991457278844074,121,GO:0005524,15,14,1,10,PTHR13140-3
1,0.5419732168846352,132,GO:0005524,13,9,1,10,PTHR13140-3
1,0.7372927664839537,183,GO:0005524,29,19,1,10,PTHR13140-3
1,0.7384853702569868,247,GO:0005524,24,14,1,10,PTHR13140-3
1,0.6118159878316899,276,GO:0005524,16,9,1,10,PTHR13140-3
1,0.8064736910386722,460,GO:0005524,30,6,1,10,PTHR13140-3
1,0.8060762481138585,465,GO:0005524,28,6,1,10,PTHR13140-3
1,0.6064957952786059,614,GO:0005524,16,9,1,10,PTHR13140-3
1,0.6738866287249844,743,GO:0005524,18,11,1,10,PTHR13140-3
0,0.6026363922101935,771,GO:0005905,NA,10,1,1,PTHR13140-4
1,0.3398001962831934,779,GO:0005905,10,NA,1,1,PTHR13140-4
0,0.6379239546154213,482,GO:0007368,NA,15,1,2,PTHR13140-5
1,0.45901006291183255,539,GO:0007368,17,16,1,2,PTHR13140-5
1,0.4737665479983723,597,GO:0007368,15,16,1,2,PTHR13140-5
0,0.6311073612885275,76,GO:0016887,NA,25,1,4,PTHR13140-6
1,0.6092619441485176,223,GO:0016887,29,32,1,4,PTHR13140-6
1,0.5724797169366418,457,GO:0016887,25,32,1,4,PTHR13140-6
1,0.7172287224409857,642,GO:0016887,33,6,1,4,PTHR13140-6
1,0.7040191570332514,646,GO:0016887,31,6,1,4,PTHR13140-6
1,0.4202394508325807,99,GO:0042803,31,NA,1,1,PTHR13140-7
0,0.527679448257171,779,GO:0042803,NA,31,1,1,PTHR13140-7
1,0.21831369938736891,95,GO:0045202,5,NA,2,1,PTHR13140-8
0,0.31186950844223565,98,GO:0045202,2,5,2,1,PTHR13140-8
0,0.33809732468173603,99,GO:0045202,2,5,2,1,PTHR13140-8
0,0.4985847558505227,172,GO:0051646,NA,17,1,2,PTHR13140-9
1,0.6478677866754075,378,GO:0051646,17,4,1,2,PTHR13140-9
1,0.6609505455506297,381,GO:0051646,17,4,1,2,PTHR13140-9
1,0.38989322755243844,539,GO:0071907,16,NA,1,1,PTHR13140-10
0,0.5242167278595417,597,GO:0071907,NA,16,1,1,PTHR13140-10
0,0.3813601342849118,22,GO:0005737,6,24,2,1,PTHR13866-1
0,0.3624037899006376,27,GO:0005737,6,22,2,1,PTHR13866-1
1,0.32860385624863275,83,GO:0005737,22,NA,2,1,PTHR13866-1
0,0.7594172135137315,70,GO:0005739,15,2,2,2,PTHR14110-1
1,0.189062810375574,71,GO:0005739,2,15,2,2,PTHR14110-1
0,0.535233371026745,92,GO:0005739,15,12,2,2,PTHR14110-1
1,0.3485150845536817,118,GO:0005739,12,15,2,2,PTHR14110-1
0,0.4094721158301592,78,GO:0032776,2,2,2,1,PTHR14140-1
0,0.4149330614489222,79,GO:0032776,2,2,2,1,PTHR14140-1
1,0.08629834817647175,81,GO:0032776,2,NA,2,1,PTHR14140-1
0,0.400403489790875,5,GO:0035902,10,14,2,1,PTHR15035-1
0,0.40509559874992873,16,GO:0035902,10,14,2,1,PTHR15035-1
1,0.2575875070367531,32,GO:0035902,14,NA,2,1,PTHR15035-1
0,0.7774884074523647,22,GO:0005730,17,16,2,13,PTHR15241-1
0,0.7694531126588698,51,GO:0005730,17,17,2,13,PTHR15241-1
1,0.8355776524401849,199,GO:0005730,28,6,2,13,PTHR15241-1
1,0.9221256469551229,203,GO:0005730,26,2,2,13,PTHR15241-1
1,0.9208729278742724,204,GO:0005730,26,2,2,13,PTHR15241-1
1,0.7820868001351353,214,GO:0005730,28,12,2,13,PTHR15241-1
1,0.7601556853282758,347,GO:0005730,31,15,2,13,PTHR15241-1
1,0.7533866391725946,365,GO:0005730,32,15,2,13,PTHR15241-1
1,0.7432221237508004,516,GO:0005730,20,9,2,13,PTHR15241-1
1,0.7654860627870529,535,GO:0005730,21,9,2,13,PTHR15241-1
1,0.6466752281841768,951,GO:0005730,16,11,2,13,PTHR15241-1
1,0.7300259468050032,955,GO:0005730,21,15,2,13,PTHR15241-1
1,0.7528844324556359,1027,GO:0005730,28,22,2,13,PTHR15241-1
1,0.7378497492445268,1178,GO:0005730,21,15,2,13,PTHR15241-1
1,0.6816731364903171,1288,GO:0005730,17,11,2,13,PTHR15241-1
1,0.7485911056817827,3,GO:0005829,24,25,1,9,PTHR15241-2
1,0.7349461962948395,36,GO:0005829,25,26,1,9,PTHR15241-2
1,0.8339750536598276,498,GO:0005829,18,4,1,9,PTHR15241-2
1,0.833033347200117,502,GO:0005829,18,4,1,9,PTHR15241-2
1,0.7696475815946836,517,GO:0005829,17,8,1,9,PTHR15241-2
1,0.7550274607967984,549,GO:0005829,17,8,1,9,PTHR15241-2
1,0.7431140578433921,810,GO:0005829,27,28,1,9,PTHR15241-2
0,0.7461019822849135,1009,GO:0005829,NA,17,1,9,PTHR15241-2
1,0.7504822950991237,1093,GO:0005829,28,17,1,9,PTHR15241-2
1,0.7437186885739571,1109,GO:0005829,25,17,1,9,PTHR15241-2
0,0.6087224474766695,7,GO:0005844,NA,24,1,2,PTHR15241-3
1,0.5276668918598055,120,GO:0005844,25,15,1,2,PTHR15241-3
1,0.4693999032604012,140,GO:0005844,24,15,1,2,PTHR15241-3
1,0.8014261613060871,516,GO:0009651,9,2,2,7,PTHR15241-4
1,0.8010712666240268,517,GO:0009651,9,2,2,7,PTHR15241-4
0,0.3946409911434125,535,GO:0009651,2,9,2,7,PTHR15241-4
0,0.4081165602336573,536,GO:0009651,2,9,2,7,PTHR15241-4
1,0.6235938835886355,625,GO:0009651,12,11,2,7,PTHR15241-4
1,0.748368955548488,667,GO:0009651,14,6,2,7,PTHR15241-4
1,0.8649050826325811,674,GO:0009651,14,2,2,7,PTHR15241-4
1,0.8764792923295404,676,GO:0009651,14,2,2,7,PTHR15241-4
1,0.5691780759623718,1150,GO:0009651,18,16,2,7,PTHR15241-4
1,0.48534501456229157,5,GO:0005249,19,19,2,3,PTHR15282-1
1,0.47096759684726863,17,GO:0005249,16,19,2,3,PTHR15282-1
0,0.32606057396183574,42,GO:0005249,2,9,2,3,PTHR15282-1
0,0.30083024089378446,43,GO:0005249,2,9,2,3,PTHR15282-1
1,0.4235213841484648,46,GO:0005249,9,19,2,3,PTHR15282-1
0,0.44757388877914434,37,GO:0016246,17,16,2,1,PTHR15696-1
1,0.32192515443644737,105,GO:0016246,9,NA,2,1,PTHR15696-1
0,0.5352863889705047,108,GO:0016246,17,9,2,1,PTHR15696-1
0,0.4122160587674361,1,GO:0031848,6,20,2,2,PTHR16466-1
0,0.3870093862485169,5,GO:0031848,6,18,2,2,PTHR16466-1
1,0.5886120959655518,29,GO:0031848,20,4,2,2,PTHR16466-1
1,0.5270968689329496,36,GO:0031848,18,4,2,2,PTHR16466-1
0,0.7187491063217234,1,GO:0042162,NA,6,1,3,PTHR16466-2
1,0.3917553822289419,5,GO:0042162,6,20,1,3,PTHR16466-2
1,0.735300179105041,29,GO:0042162,22,2,1,3,PTHR16466-2
1,0.7408408016258936,30,GO:0042162,22,2,1,3,PTHR16466-2
0,0.7449389107843299,73,GO:0030881,NA,12,1,6,PTHR16675-1
1,0.5941771575335029,86,GO:0030881,12,17,1,6,PTHR16675-1
1,0.777476179511846,190,GO:0030881,19,7,1,6,PTHR16675-1
1,0.7582866370316321,239,GO:0030881,20,7,1,6,PTHR16675-1
1,0.7705040670406488,256,GO:0030881,19,7,1,6,PTHR16675-1
1,0.7595957762367752,283,GO:0030881,20,7,1,6,PTHR16675-1
1,0.6313164877955959,403,GO:0030881,17,16,1,6,PTHR16675-1
0,0.7177010271408734,256,GO:0042270,NA,7,1,2,PTHR16675-2
1,0.48245469159497784,262,GO:0042270,7,8,1,2,PTHR16675-2
1,0.47338598540020865,283,GO:0042270,7,8,1,2,PTHR16675-2
0,0.6088502739392865,86,GO:0042605,17,19,2,7,PTHR16675-3
1,0.8445135388270245,200,GO:0042605,16,5,2,7,PTHR16675-3
1,0.9078620870513125,225,GO:0042605,17,2,2,7,PTHR16675-3
1,0.9088710703583269,233,GO:0042605,17,2,2,7,PTHR16675-3
1,0.8185873249264908,256,GO:0042605,16,7,2,7,PTHR16675-3
1,0.8416561974176727,262,GO:0042605,17,5,2,7,PTHR16675-3
1,0.8198634343423004,266,GO:0042605,18,5,2,7,PTHR16675-3
1,0.7904250700635734,283,GO:0042605,17,7,2,7,PTHR16675-3
0,0.5813206869312924,403,GO:0042605,17,16,2,7,PTHR16675-3
0,0.6735154083025494,86,GO:0042612,NA,19,1,4,PTHR16675-4
1,0.7276759210243954,256,GO:0042612,19,7,1,4,PTHR16675-4
1,0.7872678198066365,262,GO:0042612,20,5,1,4,PTHR16675-4
1,0.762386929180462,266,GO:0042612,21,5,1,4,PTHR16675-4
1,0.7312454749587571,283,GO:0042612,20,7,1,4,PTHR16675-4
1,0.4540327125910704,256,GO:0046977,7,8,1,2,PTHR16675-5
0,0.7789411849254927,262,GO:0046977,NA,5,1,2,PTHR16675-5
1,0.4192607453998822,266,GO:0046977,5,8,1,2,PTHR16675-5
0,0.40807105877206634,1,GO:0000776,20,NA,2,0,PTHR18898-1
0,0.39773431347357835,37,GO:0000776,20,NA,2,0,PTHR18898-1
0,0.5654630423241929,1,GO:0006606,NA,23,1,1,PTHR18898-2
1,0.34579752374673,47,GO:0006606,23,NA,1,1,PTHR18898-2
1,0.4684157463600192,50,GO:0001964,16,21,2,3,PTHR18966-1
0,0.6121379718795426,67,GO:0001964,21,16,2,3,PTHR18966-1
1,0.47737220014572285,89,GO:0001964,18,21,2,3,PTHR18966-1
0,0.6209138871527715,111,GO:0001964,21,18,2,3,PTHR18966-1
1,0.5013345070443026,147,GO:0001964,24,24,2,3,PTHR18966-1
0,0.497095454758037,50,GO:0050966,21,21,2,1,PTHR18966-2
1,0.3516109012720245,89,GO:0050966,18,NA,2,1,PTHR18966-2
0,0.48724024160614154,111,GO:0050966,21,18,2,1,PTHR18966-2
0,0.7941573139045145,50,GO:0060079,NA,16,1,9,PTHR18966-3
1,0.7203738236709495,67,GO:0060079,16,21,1,9,PTHR18966-3
1,0.7364975201521283,89,GO:0060079,21,18,1,9,PTHR18966-3
1,0.8878306367669452,111,GO:0060079,21,2,1,9,PTHR18966-3
1,0.8861350613368921,112,GO:0060079,21,2,1,9,PTHR18966-3
1,0.7152543162582659,147,GO:0060079,24,24,1,9,PTHR18966-3
1,0.7363985774784502,217,GO:0060079,30,24,1,9,PTHR18966-3
1,0.7515115667229564,242,GO:0060079,31,19,1,9,PTHR18966-3
1,0.7204619301588897,276,GO:0060079,32,19,1,9,PTHR18966-3
1,0.7377992449406412,336,GO:0060079,30,21,1,9,PTHR18966-3
1,0.5280827980470105,29,GO:0005874,17,17,2,5,PTHR19321-1
1,0.4835276308151421,85,GO:0005874,8,9,2,5,PTHR19321-1
0,0.6542417936052639,95,GO:0005874,9,8,2,5,PTHR19321-1
0,0.8152719288647767,121,GO:0005874,9,2,2,5,PTHR19321-1
1,0.27494525590122626,123,GO:0005874,2,9,2,5,PTHR19321-1
1,0.7488183419263115,170,GO:0005874,9,2,2,5,PTHR19321-1
1,0.765695097522161,171,GO:0005874,9,2,2,5,PTHR19321-1
0,0.5215055985573811,146,GO:0007020,NA,10,1,1,PTHR19321-2
1,0.3666940787584738,171,GO:0007020,10,NA,1,1,PTHR19321-2
